date,open,high,low,close,volume,Name,DATE,News,Length of Headlines,Close to Close
41577,74.2299,75.3599,73.8599,74.9851,88540697,AAPL,41496,"Study: In Switzerland, Marijuana Use Helps Keep Prisons Calm and Safe -- The Swiss prison guards agree that marijuana use among inmates is a good thing, and cracking down on consumption would have more negative effects than positive onesNew evidence was unveiled Thursday that Japans imperialist army directly managed Asian women for sexual slavery, dealing a fresh blow to Tokyos denials of responsibility.A volcano has erupted in central Indonesia, spewing ash and rocks, killing five peoplePakistani troops violate ceasefire with India again, fire over 7,000 rounds of ammunition in 7 hours'Swedish men told to beware testicle-munching fish.' Experts have warned Swedish men to keep their swimming trunks on if taking a dip in a sound off the country's southern coast, after a South American fish known for attacking testicles was discovered in the areaRadioactive water overruns Fukushima barrierVietnamese Men Emerge From Jungle 40 Years After War, Have Had No Contact With Outside World -- ""In the midst of the Vietnam War, after a bomb destroyed his family home and killed his wife and two of his sons, a desperate father grabbed his infant boy and fled into the forest""2 face charges in case of Canadian girl who hanged self after alleged rapeIndian villagers defeat British billionaire over plans to mine sacred mountainSyria: Assyrian Christians told 'If you want to come back, convert to Islam, or you will be killed'Israels ultra-Orthodox headed to the armyGerman companies to automatically encrypt emailsReactor of India's first indigenous nuclear submarine INS Arihant goes 'critical' (x-post /r/india)US Palm Oil Plantation Endangering Chimps, Other Primates in Cameroon  Forest elephants &amp; endangered chimpanzees will lose stretches of forest habitat if companys plan goes ahead. Based in NYC, Herakles Farms, says its project involves land of little conservation value.Skys Court Ordered Piracy Filter Blocks TorrentFreakCrypto experts blast German e-mail providers secure data storage claimFrances $16M Anti-Piracy Agency Has Sent Two Million Warnings, But Only Fined Two PeopleIsraeli Drone Strike Kills 5 in EgyptTwo cases bolster suspicion of Mexico's justice system: The collapse of high-profile cases against two well-connected men leaves many dismayed by what they see as enduring dysfunction.Zimbabwe agrees to sell uranium to IranIsrael, Greece, Cyprus sign energy and water dealIOC calls on Russia to explain its anti-gay lawPunks break Myanmar's silence on religious attacksAL-QAIDA PAPERS: The following pages are part of a cache of documents that the Associated Press found on the floor in a building occupied by al-Qaida fighters for almost a year in Timbuktu, Mali. The AP has pieced together the order of the pages as far as possible. [PDF]'Golden rice' GM trial vandalised in the Philippines",2829,-0.3135
41578,74.9999,75.3556,74.4671,74.6716,68923785,AAPL,41497,"Wikipedia Co-Founder Refuses to Comply With Chinas Censorship ""Wales said he would rather have no Wikipedia in China than comply with any form of censorship. Wikipedia will always refuse to comply with Gov't requests to restrict information, calling access to knowledge and education a human right.""Russia Invites U.S. To A ""Tank Biathlon""Astronomers Find Ancient Star 'Methuselah' Which Appears To Be Older Than The UniverseRail companies in Britain have banned e-cigarettes from trains and stations, claiming that the nicotine devices make other passengers feel 'uncomfortable'Julian Assange is confident about being elected to the Australian senate next monthConstruction firm builds 47-story skyscraper in Spain, but forget to include elevators after the 20th floor. Architects have resigned.Norway PM works as secret cab driverIsrael approves nearly 1,200 new settlement homesMore than 100,000 want to go to Mars and not return, project saysTransgender teen killed by mob in Jamaica as country addresses long-standing discrimination. 'For years, Jamaicas gay community has lived so far underground that their parties and church services were held in secret locations'New Zealand court rules that employee must allow her bosses to examine her Facebook pages and bank accounts over what she was up to on sick leaveGay skater Johnny Weir: Im prepared to be arrested at Winter OlympicsYemenis call U.S. drone strikes an overreaction to al Qaida threatIs China Doomed? - ""the increase in capital flight from China and soaring applications for American and European residential visas by well-heeled Chinese suggest that the elite is hedging its bets.""Britain's foreign aid has fallen into hands of al-Qaeda, DfiD admits: Almost half a million pounds of British taxpayer-funded aid and equipment has fallen into the hands of al-Qaeda, the Department for International Development has admitted.The Pirate Bay celebrates 10th anniversary with new Web browserJapans soaring national debt, already more than twice the size of its economy, has reached a new milestone, surpassing one quadrillion yen (1,000,000,000,000,000 Yen)Series of car bombs ripple across Baghdad, killing 57 and injuring 150New Zealands plan to regulate designer drugsObama opposes boycott of Olympics over antigay laws in RussiaBritain's foreign aid has fallen into hands of Al-Qaeda, British government admitsGay Peoples Hearts Unsuitable For Life Says Head Of Russias State-Controlled TV NewsIndia held 3,000 ethnic Chinese in internment camps. A half-century later, survivors are still seeking justice.Israel Approves Nearly 1,200 New Settlement Homes on lands the Palestinians want for their state, just three days before U.S.-sponsored talks on the borders of such a state are to begin in Jerusalem.A Fukushima Fishermans Tale: Yoshio Ichida still rises for work every day at 3am &amp; checks the engine of his 5-ton boat, switches it off &amp; gazes out at a sea too poisoned to fish. Upstream, Fukushima leaks into the ocean &amp; sardines, mackerel &amp; squid 3 generations of his family once caught.",3076,-0.3817
41579,74.8599,74.9714,73.6914,74.2899,68722304,AAPL,41498,"Greek youth unemployment hits record 65%A French athlete, who became the first quadruple amputee to swim across the English Channel, has made a public appeal after thieves stole his custom-made wheelchairPolice In Zanzibar Shoot Radical Imam Wanted In Acid Attack On Two British WomenThe High Court of Bangladesh ruled that the countrys biggest religious party, the Jamaat-e-Islami, is unfit to contest national polls because its charter puts God above democratic process.Saudi prince defects: 'Brutality, oppression as govt scared of Arab revolts' ""He accuses the monarchy of corruption and silencing all voices of dissent and explains how the Saudi mechanism for suppression functions.""Evidence of Viking Outpost found in Canada.Norwegian Prime Minister spent an afternoon working incognito as a taxi driver in Oslo. He wanted to hear from real Norwegian voters and stated that taxis were one of the few places where people shared their true viewsXKeyscore Russia server located at US embassyPrince Friso of The Netherlands has passed away after a nearly one and a half year long coma following his ski accident 2012In conflict with former statements, Monsanto will be able to ship gene manipulated food to Europe through a backdoor in the new free trade agreementThe abuse of China's 'left-behind' children ""A series of disturbing revelations in China's state media about the sexual abuse of school children has exposed the dark side of life in rural areas where parents leave their homes to earn money as migrant workers.""Britain must accept fracking for good of nation, says David CameronA referendum on Scottish independence, due to take place on September 18, 2014, will mark the most important constitutional event in British history since the Act of Union united Scotland and England in 1707Fukushima plant spilling contaminated water into the sea 'for years'NASA Finds A Pink Planet That Challenges Current Theories'Smart' bins banned from grabbing your data as you pass by. The City of London Corporation has called for Wi-Fi-enabled, data-snaffling bins to stop recording your movements as you wander the streets.Syrian rebels accused of sectarian murders  Hundreds of Alawite civilians have been killed, kidnapped or have disappeared during a rebel offensive on Latakia, local residents have reported.China and India 'water grab' dams put ecology of Himalayas in dangerRailroad files for bankruptcy after Quebec oil train disaster: Montreal, Maine &amp; Atlantic Railway has filed for bankruptcy in the US and Canada, claiming it lacks the insurance and financial resources to cover the damages of North American's worst railway disaster in decades.Spain 'to take Gibraltar dispute to UN'Spain Considers Joint Diplomatic Offensive with Argentina Over Gibraltar and the Falkland IslandsSnowden's Father Will Travel to Russia, Rejects Idea of Plea Deal For SonNorway says no to Apple regarding high precision photo of Oslo City to be used in Apple's map solution. U.S Embassy: ""Please reconsider"".Why the World Bank Shies Away From Energy EfficiencyUS-EU Spy Scandal Challenges Transatlantic Trade Talks",3114,0.96
41582,74.4428,75.2599,74.1156,75.2499,61157033,AAPL,41499,"Q&amp;A: Edward Snowden Speaks to NY Times. ""After 9/11 many of the most important news outlets...abdicated their role as a check to power.""Olympic Committee Confirms It Will Punish Athletes Who Support LGBT Rights In RussiaRecord-breaking quadruple amputee has $30,000 wheelchair returned to him after it was stolen by thievesIsrael faces deepening isolation, Kerry warns. Kerry has warned Netanyahu in recent weeks that if the current peace talks bear no fruit, Israel may soon face an international delegitimization campaign ""on steroids.""Hillary Clinton tries to silence Bindi Irwin on population growthThe New Zealand Parliament is about to pass a bill legalizing spying on it's citizens - here is the PM's response when questioned about the public's thoughts on itWikileaks founder Julian Assange might win a seat in next month's Australian electionA white rhino has been shot dead by poachers in one of Kenya's most secure parks, near the capital, Nairobi.News Law requiring Muslim women to remove burqa to prove their identity to police introduced to West Aust. Parliament""A kick in the teeth"":British rail passengers stage protests as fares set to rise by over 9% - Leader says people are condemned to pay the highest prices in Europe for rail travel on ""clapped-out, overcrowded &amp; unreliable trains"".U.S. deal to sell 36 F-18 to Brazil stumble with recent revelations that the United States collected data on Brazilian Internet communicationsRussian official on gays: ""And their hearts, in case of the automobile accident, should be buried in the ground or burned as unsuitable for the continuation of life.""UK's Liberal Democrats propose to ban all petrol and diesel cars from British roads by 2040Russia Confirms Anti-Gay Law Will Be Enforced at OlympicsPutin's Weapon in the War of Images - The Russian president has created an anti-CNN for Western audiences with the international satellite news network Russia Today. With its recipe of smart propaganda, sex appeal &amp; unlimited cash, it's outperforming its peers worldwide.Gunmen 'kill 44 at Nigeria mosque'Experts estimate that 25,000 to 40,000 elephants are being killed annually by poachers, significantly more than are born each year: ""You're never going to stop poaching by just putting new boots in Africa because it's a game of whack-a-mole.""Irish Peat Harvesters Discover World's Oldest Bog BodyRemains of young adult male found in bog where he was likely sacrificed over 4,000 yrs ago. Lack of calluses shows he was likely a noble. A blow broke an arm, there were deep cuts to his back &amp; his body was marked by wooden stakes.Senior IOC member raises specter of taking Winter Olympics away from RussiaAn entire genus of plants used in Chinese Medicine found to be highly carcinogenic (higher than tobacco smoke)France opposes Olympics boycott over Russian ""gay propaganda law""Rockets fired on Eilat, Israel. Residents say seeing Iron Dome counter-rockets intercepting at least one rocket.Two-thirds of Iranians are under age 35. One-third of those between 16-25 say they'd abandon Iran if they had the chance.Bahrain expels U.S. teacher for inciting 'hatred' of the royal familyBorno: 63 killed, 26 hospitalised as Boko Haram attacks Ngom, Konduga",3231,-0.1858
41583,74.9399,75.5549,74.7142,75.0641,66368071,AAPL,41500,"Every Important Person In Bitcoin Just Got Subpoenaed By New York's Financial Regulator'Hundreds' dead as Egyptian army opens gun fire on pro-Morsi protesters in Cairo: Bloodshed ensues as military opens fire on protest campsNorth Korea changes ruling principles to legitimise succession of power, removing mentions of Communism, North Korea is now a monarchyIsraeli students offered grants if they tweet pro Israel propagandaThe Church of England has told parishioners that fracking causes environmental problems and risks lasting harm to Gods glorious creation.""Sky News cameraman Mick Deane shot dead in CairoIn Switzerland, asylum seekers (almost all of Asian and African descent) will no longer be able to use public libraries, public pools, public playgrounds, or attend church mass. In the name of 'peaceful coexistence'.Google: Gmail users have no legitimate expectation of privacyIn Russia, American Runner Dedicates Silver Medal to Gay Friends.Doctors Without Borders pulls out of Somalia: militants, leaders tolerate attacks on NGOsIran's President Nominates Female Vice PresidentThe Taliban have kidnapped a female Afghan MP as she and her children were travelling in a rural area south of the capital KabulTourist in Italy buried without family's knowledge after authorities thought he was a ""homeless African immigrant""""This man tried to kill my wife, then apologised. I had to meet him."" - Mohammad Odeh planted a Hamas bomb that killed nine in Jerusalem. Then he did something terrorists never do: he apologised. David Harris-Gershon, whose wife was injured in the attack, needed to know why.Web filter at British Library: Sorry, Hamlet is too violentDoctors Without Borders pulls out of Somalia because of attacks on its staffTwo ""European-looking"" men abuse, punch and tear Islamic veil off 16-year-old Muslim girl near ParisA new study paves the way for the next generation of portable water purification devices, which could provide relief to the 780 million people around the world who face every day without access to a clean water supplyEurozone comes out of recession. The eurozone has emerged from recession after a record 18 months of economic contractionBrazil sues Samsung over 'serious' violations at Manaus factory of world's largest smartphone maker.Israel: Government pays students to fight internet battlesAt least 43 dead as police swoop on pro-Morsi Cairo demosFukushima: Officials say they don't know how 10 workers at the plant were sprayed with radioactive water recently. The contamination was detected Monday.Photos, video show Egyptian protesters pushing armored police vehicle off bridge ""subsequent photo shows two security officials splayed, one on the trucks now-skyward underside and another on the ground nearby.""Monkey-christ fresco painter Cecilia Gimenez raises 50,000 euros for charity by charging entry to the church in which her ""restored"" fresco is displayed",2912,-0.647
41584,74.8785,74.9799,74.0285,74.4171,55844152,AAPL,41501,"The Brazilians were right: After protests against rising the prices of public transportation, was discovered that in Sao Paulo, Siemens and the government were stealing $200 million in a scheme. Now they're occupying the city council, for the imprisonment of those involved and a refund.Animation legend Hayao Miyazaki under attack in Japan for anti-war filmThe Colombian Government Is Killing Its Peasant Farmers for Their LandSri Lankans protest contamination of their water supply by glove factory. Govt responds by sending army, disabling cameras, and opening fire on the crowd.Egypt says 525 people were killed on Wednesday when security forces stormed pro-Morsi protest camps.Swedish athletes compete in Moscow with rainbow painted nailsInfrared images show [it seems] that the Muslim Brotherhood 'fired on police'In Britain, spoon in underwear saving youths from forced marriageBrazil's Congress approves bill that designates all royalties from newly discovered oil fields to education and healthcareRemember last week when the Norwegian Prime Minister worked as a taxi driver and had a good time? Several of his customers were paid by a publicity agencyRussian pole vault champion Yelena Isinbayeva condemns homosexuality, supports new anti-gay lawIran seizes Indian ship carrying oil from IraqLavabit email service unlikely to relaunch outside the US, says founder; warns that US is 'going to lose a lot of business' if cloud-based services rights aren't protectedIranian Politician Moradi Denied Seat On City Council Because She Is Too AttractiveGaza Border Crossing Closed Indefinitely By EgyptSmithsonian to Announce Discovery of New MammalJohn Cleese brands British press depraved and amoral during film interviewNearly 1,500 South African police exposed as convicted criminalsChina to stop using organs from executed prisoners in transplants ""China will start phasing out its decades-long practice of using the organs of executed prisoners for transplant operations from November, as it pushes to mandate the use of organs from ethical sources, a senior official said.""Pollution in Lac-Mgantic Quebec at high levels, study says: Potential carcinogen found at 394,444 times above normal limit -- Nearly 5.7 million litres of crude oil spilled out of derailed train cars and leached into the water, soil and air of Lac-Mgantic following the July 6 train disasterGermany Fights Population Drop: ""There is perhaps nowhere better than the German countryside to see the dawning impact of Europes plunge in fertility rates over the decades, a problem that has frightening implications for the economy and the psyche of the Continent.""Namibia is in the middle of its worst drought in 30 years. This is what it looks like on the ground.Egypt: global outcry steps up pressure on US to suspend aid to militaryDoctors Without Borders leaving Somalia after 20-plus years, frustrated: High-profile medical aid mission group gives up, citing unhelpful 'civilian authorities' and too many attacks and risks. Latest kidnapping was the 'last straw.'Australian film directors defend Edward Snowden",3092,-1.204
41585,74.2256,74.7414,73.1971,73.2131,65655100,AAPL,41502,"Former Archbishop of Canterbury: Christians in Britain and the US who claim that they are persecuted should ""grow up"" and not exaggerate what amounts to feeling ""mildly uncomfortable""Europes marijuana capital isnt Amsterdam. An outlaw Albanian village has built a fortune from the cultivation of cannabis worth as much as half the countrys GDP, and its off-limits to the police.Edward Snowden Says Media Being Misled 'About My Situation'6.9 earthquake hits Wellington New Zealand45 churches torched as violence strikes Egypt's Coptic ChristiansA New ""451"" Error Message Would Tell Users When Governments Are Blocking WebsitesVladimir Putin may have offered to put all Russian military facilities at the Egyptian military's disposal hours after Obama cancelled a U.S.-Egyptian military drillSnowden: 'Neither my father, nor my father's lawyer, nor his wife, or spokeswoman represent me in any way. This will continue in the future...'The Wild West of groundwater: Billion-dollar Nestl extracting B.C.s drinking water for freeBBC News - US credibility 'in tatters' over Egypt crisisWith more deaths than Iraq, Brazil is at war and does not knowMan surfaces in Bolivia who is possibly 123 years old, which would make him the oldest person on ever on record; credits longevity to chewing coca leaf.Israeli law will strip many Arab absentees of landEcuador has abandoned a conservation plan that would have paid the country not to drill for oil in previously untouched parts of Yasuni National Park in the Amazon rainforestTop Israeli official ""sick"" of commemorating Hiroshima, Nagasaki A-bomb victimsMore than 40 Churches Burned in EgyptRussias FSB mulls ban on TOR online anonymity network ""The head of the Federal Security Service (FSB) has personally ordered preparations for laws that would block the TOR anonymity network from the entire Russian sector of the Internet, a Russian newspaper reported.""Israel extradites Bosnian Serb for trial over Srebrenica massacre of 8000 Muslim men and boysIn Brazil, Kerry Is Told Spying Sows Distrust[Graphic] Video Purports to Show Syrian Rebels Executing Child Assad SupportersChurches torched across Egypt in anti-Coptic violence by Morsi loyalistsEcuador restates support for Julian Assange on asylum anniversary ""A year after granting WikiLeaks founder political asylum, Ecuador says it remains committed to finding solution to standoff""Egypt: Police prepared to use live ammo as Brotherhood calls marchMuslim Brotherhood Supporters Burning Coptic Christian Churches in EgyptEgypt: Supporters of former President Mohamed Morsi turn on Christians in angry backlash",2608,1.1525
41586,73.5114,74.4471,73.2271,74.3656,69829543,AAPL,41503,"Girls escape forced marriage by concealing spoons in clothing to set off metal detectors at the airport ""When they go through security, it will highlight this object...they will be taken to a safe space where they have that one last opportunity to disclose theyre being forced to marry""Wikileaks just released three ""insurance"" torrents via their Facebook page, one includes a whopping 349 gigabytes of data.Major repeat offender elephant poacher faces just 1 year jailEgypt considers outlawing Muslim Brotherhood, calls it a terrorist organization.'Both sides are wrong' - Egyptian actor Khalid Abdalla urges people to 'reject the binaries' of siding with the army or the Muslim BrotherhoodEgypt has erupted into chaos. Military shooting protesters. Armed groups battle military. Hundreds dead today. Videos insideBritish court has ruled for the first time that a man who lacks capacity to give informed consent should have vasectomy because it is in his best interests - 36-year-old has an I.Q. of 40, lives with his parents and has a long-term girlfriend who also has severe learning disabilitiesSomalia polio outbreak spreads; 105 recorded cases - more cases than the rest of the world combinedGermany to become first European state to allow third gender birth certificatesDid an 8-Year-Old Spy for America? U.S. Drone Killed Yemeni Man After Boy Planted Tracking ChipEgypt's Christians face unprecedented attacks: More than 30 churches have been destroyed in the past week, activists say, as thugs launch a campaign of intimidation.As Islamist rebels rise in Syria, liberal activists take a step back - They are confused and say, Its not my revolution any more. India's unfair obsession with lighter skin - The Dark is Beautiful campaign hopes to halt India's huge appetite for skin whitening productsRupert Murdochs News Corp could face corporate hacking charges - London police investigating Murdochs British newspaper business for possible criminal violations over allegations of phone-hacking and illegal payments to public officials by its journalistsSome young HIV patients are giving up their medicine after being told by Pentecostal Church pastors to rely on faith in God insteadMass Protest in Tibet over Chinese Mining - xpost from r/tibet""They won't give us a death certificate at the mortuary to bury him saying he was killed in the clashes in Ramses. They want to give us a death certificate saying he committed suicide,""2014 Sochi Olympics -- Controversy, not competition, dominates headlines six months out due to Russia's anti-gay lawsThe police keep firing; the bodies pile up. In Cairo, bloodbaths are now a daily occurrenceNAFSA Directs New York City Cease And Abstain Discriminative Actions Against Indian CountryIraq-Turkey Oil Pipeline BombedIraq would 'welcome' US drone strikes  Foreign MinisterCoca-cola and McDonalds agree that Winter Olympics should not be relocated from Russia -- They ""both stated that they do not condone the anti-gay laws, and that they think they contradict the Olympic charter, but...do not think the games should be relocated away from Sochi""Swedish track and field official says Emma Green Tregaro has been told that painting her fingernails in rainbow colors to support gay rights is a potential violation of the world championships' code of conductThe Charity That Just Gives People Money: GiveDirectly is a charity that just gives money to poor people. The people who get the money can spend it on whatever they want. They never have to pay it back.",3509,-0.216
41589,74.2842,74.5242,73.4871,74.1496,56863303,AAPL,41504,"TIME journalist says 'I can't wait to write a defense of the drone strike that takes out Julian Assange.' Here's the deleted tweet. Wikileaks have responded by demanding his resignation.Ecuador Asked the World to Pay it Not to Drill for Oil. The World Said No. So oil exploration is to begin in Yasun National Park in the Amazon Rain Forest.Australia to cut tax benefit for parents who don't immunise childrenWriter and journalist Will Self was stopped by police while out walking with his son because they suspected he was a paedophile, he has said.Germany acknowledges Bitcoin as currencyCanadians Warn Americans: Dont Trust Harpers Tar Sands Rhetoric  Production of heavy crude oil from the Alberta tar sands is Canadas fastest growing source of greenhouse gas emissions, &amp; if expansion continues as govt &amp; industry project, they'll cancel out every effort to mitigate emissionsPolice Passed New Information on Princess Diana's death: ""It's not clear exactly what this information is, but we understand that it points to an allegation that Diana and those in the car with her were murdered.""Poll: 71% of Egyptians do not sympathize with pro-Morsi protestersAl-Jazeera raided, journalists assaulted in EgyptChile fights GMO in national protest against Monsanto lawScotland Yard to assess fresh claims over death of Princess Diana: A new file includes allegations that a former SAS soldier claimed to know who arranged Princess Diana's death and that it had been covered upEgypts Islamists target Christian churches, schools in backlash as chaos spreads ""After torching a Franciscan school, Islamists paraded 3 nuns on the streets like 'prisoners of war' before a Muslim woman offered them refuge. Two other women working at the school were sexually harassed and abused""Mohammed Al-Zawahiri Arrested: Brother Of Al-Qaeda Chief Ayman Al-Zawahiri Arrested In EgyptReport: UN panel finds it's 95 percent likely humans cause of climate changeEgypts Coptic Church Announces Support For Military Against Muslim Brotherhood, Rips Western Medias Pro-Islamist ReportingLatin America stands up against US espionageVenezuela's Anti-Gay Politicians - Politicians at the highest levels of the Venezuelan govt are hurling anti-gay slurs &amp; accusing each other of being gayEgyptian prosecutors have placed 250 Muslim Brotherhood supporters under investigation for murder, attempted murder and terrorismWikiLeaks posts 400 GBs of encrypted insurance data online  That No One Can Open..Saudi billionaire Prince Alwaleed bin Talal has fired the director of an Islamic TV channel for his role as the leader of the Muslim Brotherhood in KuwaitCopies of Hadashi no Gen (Barefoot Gen), an internationally renowned manga about the atomic bombing of Hiroshima, have been pulled from school library shelves here due to graphic descriptions of violence committed by Japanese troopsAfter torching a Franciscan school, Islamists paraded three nuns on the streets like ""prisoners of war"" before a Muslim woman offered them refugeLeader of Mexican Gulf Cartel CapturedHow American Hopes for a Deal in Egypt Were Undercut. The violent crackdown has left Mr. Obama in a no-win position: risk a partnership or stand by while longtime allies try to hold on to power by mowing down opponents. The Israelis and Saudis have lobbied him to go easy on the generals.Latin America Condemns US Espionage at United Nations Security Council",3408,0.1375
41590,73.9528,74.8456,73.8571,74.2871,51114651,AAPL,41505,"Glenn Greenwald's partner detained at Heathrow airport for nine hours, under controversial Terrorism Act 2000. He was denied access to a lawyer, and had his possessions confiscated.The new Egyptian constitution may seek to ban all religious parties from the political arena,declaring the Muslim Brotherhood a terrorist organizationNew Zealand prime minister walks out of press conference when questioned over spy billGreenwald: The detention of my partner, David Miranda, by UK authorities will have the opposite effect of the one intendedCIA Admits It Was Behind Iran's Coup: The agency finally owns up to its role in the 1953 operation.Drug addiction not a criminal issue, says chief medical officer UK,Mexican politician says gay people should not be allowed to marry because 'they don't face each other during sex'Brazil says the detention under British terror laws of one of its citizens at London's Heathrow airport caused ""grave concern"" and was ""unjustified"".16 year-old shot and killed a Melbourne baseballer because ""he just wanted to kill someone""Toronto police officer in streetcar shooting charged with murderAmnesty International: Detention of Guardian employee at Heathrow unlawful and unwarranted""A Russian senator has challenged Internet giant Google to explain its use of clients personal Gmail data, and claimed that the e-mail service violates individuals right to the secrecy of correspondence under Russias constitution.""UK police gathered intelligence on trade union activists and passed the information to a clandestine blacklisting agency that unlawfully stored secret files on thousands of workerChina punishes Wikipedia editor for Jimmy Wales' comments: In response, they've grounded Wikipedia China editor Huang Zhisong from leaving the country until 2016Canadian woman taken hostage in Somalia says she was starved, beaten, sexually brutalized and ready to dieCanada Remains Worlds Most Educated CountryAmnesty International condemns detention of Glenn Greenwald's partnerVolcano eruption covers Japanese city of Kagoshima with ashNew Zealand's first same-sex marriages will be held todayChile rallies against 'Monsanto Law', thousands in streets to protect country's food sovereigntyEgypt army chief vows to use full force20 Egyptian Soldiers killed in SinaiGoogle trying to evade UK privacy laws, campaigners claim - Search giant aims to contest right of British users to bring lawsuit in UK over claims company illicitly tracked their web browsing, says the browsing habits of internet users are not protected as ""personal information""Glenn Greenwalds partner detained, questioned at London airportRussian authorities in Moscow broke up a march of Pastafarians on Saturday with some help from anti-gay Russian Orthodox religious activists.",2771,0.0891
41591,73.9999,74.6071,73.8514,74.3762,49304927,AAPL,41506,"Guardian Editor: U.K. 'Security Experts' Entered Offices And Destroyed Hard Drives - ""You've had your debate. There's no need to write any more.""The Guardian is suing the UK Home Office for the detention of David MirandaBrazil passes a law that reserves the nation's oil royalties for education and health care: ""Historic victory.""U.K. government thought destroying Guardian hard drives would stop Snowden storiesOne U.S. security official told Reuters that one of the main purposes of the British government's detention and questioning of Miranda was to send a message to recipients of Snowden's materials60 years ago, the U.S. and Britain overthrew a democratic gov't in Iran, docs revealBP is suing the US government to be allowed to explore for oil with US federal money again.Following the nine-hour-long detention by British authorities of Glenn Greenwald's partner, David Miranda, Anonymous hacks UK and Chinese government websites, posts personal information of US government officials and their families as ""vital anti-terror surveillance information.""David Miranda detention prompts outcry over 'gross misuse' of terror lawsIndonesian city to require female schoolgirls to pass virginity test. Official said it's a response to the high rate of ""adultery"" and ""prostitution"" among female students.In China, half of all groundwater and 2/3rds of all surface water is pollutedMembers of one of the most isolated tribes on Earth have briefly emerged from the Peruvian jungle to ask for food..The tribe, which numbers in the hundreds, has had virtually no contact with the wider world..Campaigners say logging and urban dev't have diminished the area in which the tribe can liveAnti-superstition activist Narendra Dabholkar shot dead in Pune, IndiaIn 2006, when Sweden's unemployment rate stood at only 6%, Mr Reinfeldt promised to boost jobs by cutting income tax and welfare benefits. Today unemployment is above 8%, and youth unemployment is higher than in any other Nordic country.Israel behind Egypt coup  Turkish PM ""Turkish Prime Minister Recep Erdogan claims Ankara has proof Israel was behind the July 3 military ""coup"" that toppled Egyptian president Mohamed Morsi, Hurriyet daily reports.""One in 7 Canadians has genital herpes: StatsCan studyRussian Officials Now Prohibited from Having Foreign Bank AccountsMore than 1,000 artifacts spanning 3500 years of history looted or destroyed during Egypts violenceWrecked Fukushima plant springs highly radioactive water leak ""The latest leak, which is continuing, is so contaminated that a person standing 50 centimetres (1.6 feet) away would, within an hour, receive a radiation dose five times the average annual global limit for nuclear workers.""Radiation levels in Fukushima bay highest since measurements beganEncrypted computer files seized from David Miranda 'were from US whistleblowerGlenn Greenwald: Detaining My Partner Was a Failed Attempt at Intimidation -- The detention of my partner, David Miranda, by UK authorities will have the opposite effect of the one intendedEgyptian journalist shot dead after curfew -- ""Egyptian security forces killed the bureau chief of a provincial office of state newspaper Al-Ahram after opening fire on a car they thought had tried to escape from a checkpoint enforcing a dusk-to-dawn curfew""New Zealand prime minister John Key says he will resign if spy agency conducted mass surveillance on citizensNorth Korea Grapples With Crystal Meth Epidemic",3456,1.0752
41592,74.6871,75.6114,74.5528,75.4514,70605087,AAPL,41507,"British PM David Cameron told a member of his cabinet to warn the Guardian newspaper of serious consequences of publishing Snowden materialWikiLeaks: Govts attacks on media signalling rise of fascism in UK, US'""Journalism is not Terrorism."" - Greenwald'Let's tax the sun': Spain's new tax on solar panels has shocked international publications like Forbes for its ""stupidity"".David Miranda was forced to give the passwords for his cell phone and laptop to the police against the threat of prison.Lord Falconer, who helped introduce the Terrorism Act, states that it provided no legal basis to detain David MirandaUK defends Miranda detention: Those who oppose (detentions) need to think about what they are condoning.Reports of massive chemical attack near Damascus as UN observers arrive in SyriaArgentina's Ambassador Calls David Cameron 'Dumb' And 'Completely Useless'Quebec wants to ban turbans, veils, kippas, from publicly funded spacesIn the 21st century surveillance state, we are all terrorists -- Intimidating reporters, destroying their computers, detaining them under false pretenses -- it's all in a day's work for today's modern spy agencyGCSB Bill Passed (New Zealand domestic spying bill)Russia slams UKs double standards over Guardian pressureDavid Cameron accused of sanctioning detention of Glenn Greenwald's partner David MirandaAustralian University Newspaper has had to change its cover to a blank canvas, after the original cover depicted 18 realistic vaginas of the student population, trying to protest against the false depictions of female genitalia in the media. [Uncensored Cover inside]North Korean prison camp horror exposed at UN panel hearing. Harrowing accounts of how guards chopped off a man's finger, forced inmates to eat frogs and a mother to kill her own baby.North Korea Breaks Bad: Heavy Meth Use and AddictionWhy the Guardian destroyed the hard drives of leaked filesPink Floyd's Roger Waters calls on ""his fellow musicians to boycott the Zionist Israeli regime"".Black Helicopters: Britain's Blind Faith in Intelligence AgenciesCameron was behind UK attempt to halt Snowden reportsJapan to raise severity rating for Fukushima leaks to level 3In Russia, Five Men Film And Share Brutal Attack On Trans Woman In Broad DaylightIndian campaigner against mysticism and black magic assassinated after government announces an anti-superstition billGuardian: Willingly Destroyed Snowden Data instead of letting a Judge decide outcome in a year.",2478,-0.4528
